activity_id,transaction_type_code,currency,total_amount,first_date,last_date
XI-BRIDGE-6385676864-4096,3,USD,4174044,2014-12-11,2020-09-05
XI-BRIDGE-6385676864-4096,2,USD,3992500,2012-06-10,2012-06-10
XI-IATI-EC_INTPA-2023-ACT-61788,2,EUR,31000000,2023-11-29,2023-11-29
XM-DAC-46004-31501-013-LN2757,2,USD,4300000.00,2023-09-30,2023-09-30
XM-DAC-46004-31501-013-LN2757,6,USD,72497.81,2025-05-31,2025-08-31
XM-DAC-46004-31501-013-LN2757,5,USD,74720.57,2025-05-31,2025-08-31
XM-DAC-46004-51131-003-LN6048,2,USD,5000000.00,2023-09-30,2023-09-30
XM-DAC-46004-51131-003-LN6048,3,USD,1894655.98,2022-12-31,2025-08-31
XM-DAC-46004-51131-003-LN6048,5,USD,21854.23,2024-04-30,2025-08-31
XM-DAC-46004-40043-013-GRNT0230,2,USD,12000000.00000000000000,2023-09-30,2023-09-30
XM-DAC-46004-40043-013-GRNT0230,3,USD,4567936.70000000000000,2013-12-31,2013-12-31
XM-DAC-46004-40043-013-LN2304,2,USD,35000000.00000000000000,2023-09-30,2023-09-30
XM-DAC-46004-40043-013-LN2304,3,USD,36223294.27000000000000,2013-12-31,2014-03-31
XM-DAC-46004-40043-013-LN2304,6,USD,11194500.66000000000000,2015-06-30,2024-09-30
XM-DAC-46004-40043-013-LN2304,5,USD,3655067.73000000000000,2014-03-31,2024-09-30
DE-1-200665505,2,EUR,11250000.00,2010-01-04,2010-01-04
DE-1-200665505,3,EUR,11250000.00,2023-01-12,2023-01-12
DE-1-200865188,2,EUR,37740050.76,2010-01-04,2010-01-04
DE-1-200865188,3,EUR,37740050.76,2023-01-12,2023-01-12
DE-1-201422989,2,EUR,18000000.00,2015-04-21,2015-04-21
DE-1-201422989,4,EUR,17879334.40,2021-01-30,2021-01-30
46002-P-DZ-FAD-001,2,XDR,262678416.86,1995-01-09,1995-01-09
46002-P-DZ-FAD-001,3,XDR,52987981.60,2009-12-31,2009-12-31
46002-P-DZ-FAD-001,5,XDR,26857326.53,2009-12-31,2009-12-31
46002-P-DZ-FAD-001,6,XDR,52987981.62,2009-03-31,2009-03-31
46002-P-MA-FAC-012,2,XDR,115179754.70,2005-08-29,2005-08-29
46002-P-MA-FAC-012,3,XDR,120120781.03,2009-12-31,2011-03-31
46002-P-MA-FAC-012,5,XDR,10116241.30,2009-12-31,2020-06-30
46002-P-MA-FAC-012,6,XDR,113378729.90,2010-12-31,2025-06-15
46002-P-MA-FAC-013,2,XDR,126535729.21,2008-04-07,2008-04-07
46002-P-MA-FAC-013,3,XDR,133281687.41,2009-12-31,2011-09-30
46002-P-MA-FAC-013,5,XDR,10887866.32,2009-12-31,2025-05-31
46002-P-MA-FAC-013,6,XDR,107642119.07,2013-06-30,2025-05-31
46002-P-MA-FAC-014,2,XDR,69281146.29,2009-12-11,2009-12-11
46002-P-MA-FAC-014,3,XDR,70423855.97,2011-06-30,2021-04-30
46002-P-MA-FAC-014,5,XDR,950542.45,2011-12-31,2025-04-30
46002-P-MA-FAC-014,6,XDR,44876333.95,2015-06-30,2025-04-30
46002-P-TN-FAC-001,2,XDR,58566409.68,1999-06-11,1999-06-11
46002-P-TN-FAC-001,3,XDR,41040884.44,2009-12-31,2009-12-31
46002-P-TN-FAC-001,5,XDR,10020261.35,2009-12-31,2019-02-28
46002-P-TN-FAC-001,6,XDR,42224690.93,2009-03-31,2019-02-28
46002-P-TN-FAC-002,2,XDR,62124766.59,2004-09-20,2004-09-20
46002-P-TN-FAC-002,3,XDR,66425602.59,2009-12-31,2012-03-31
46002-P-TN-FAC-002,5,XDR,22335331.20,2009-12-31,2024-08-31
46002-P-TN-FAC-002,6,XDR,63039762.36,2010-06-30,2024-08-31
46002-P-MA-FAC-011,2,XDR,64005632.50,2003-05-06,2003-05-06
46002-P-MA-FAC-011,3,XDR,70426254.91,2009-12-31,2009-12-31
46002-P-MA-FAC-011,5,XDR,28486061.97,2009-12-31,2023-02-15
46002-P-MA-FAC-011,6,XDR,67423135.17,2009-03-31,2023-02-15
46002-P-Z1-FAC-003,2,XDR,4272294.10,2014-11-13,2014-11-13
46002-P-Z1-FAC-003,3,XDR,3991441.50,2015-06-30,2020-06-30
46002-P-Z1-FAD-007,2,XDR,29896528.78,2014-02-18,2014-09-23
46002-P-Z1-FAD-007,3,XDR,27051747.10,2015-06-30,2024-07-15
46002-P-Z1-FAD-008,2,XDR,23259136.51,2014-02-07,2014-02-07
46002-P-Z1-FAD-008,3,XDR,21908136.51,2015-12-31,2024-01-31
46002-P-Z1-FAD-008,5,XDR,1636168.19,2014-09-30,2025-09-30
46002-P-Z1-FAD-008,6,XDR,1557726.63,2021-02-28,2025-09-30
44000-P143689,2,USD,110000000,2015-04-30,2024-10-31
44000-P143689,3,USD,104186250,2015-11-30,2022-09-30
44000-P143689,5,USD,-23757068,2015-11-30,2025-05-31
44000-P143689,6,USD,-24997560,2020-05-31,2025-05-31
KR-GOV-010-KR-GOV-051-2021010100178,1,KRW,8349000000,2021-01-01,2021-01-01
KR-GOV-010-KR-GOV-051-2021010100178,3,KRW,74670298,2025-06-30,2025-06-30
GB-COH-02394229-BRACED,2,GBP,1442653,2015-04-01,2017-09-30
GB-COH-02394229-BRACED,4,GBP,627604,2015-09-30,2018-06-30
GB-COH-02394229-BRACED,1,GBP,539170,2015-09-30,2018-09-30
GB-GOV-7-ICF-P0011-RD,3,GBP,27833515.84,2021-09-30,2025-07-31
GB-GOV-7-ICF-P0011-RD,1,GBP,1548413.69,2024-06-30,2025-08-31
XM-DAC-2-10-5267,2,EUR,4000000,2024-04-27,2024-04-27
XM-DAC-2-10-5267,3,EUR,1510000,2024-07-25,2024-07-25
CA-3-P015187001,2,CAD,220902.00,2025-03-06,2025-03-06
CA-3-P006571001,2,CAD,5000000.00,2021-03-09,2021-03-09
CA-3-P006571001,3,CAD,5000000.00,2021-03-23,2021-03-23
CA-3-D000026001,2,CAD,11926200.78,2017-09-12,2017-09-12
CA-3-P006571001,2,CAD,5000000.00,2021-03-09,2021-03-09
CA-3-P006571001,3,CAD,5000000.00,2021-03-23,2021-03-23
44000-P162149,2,USD,9689924,2019-03-31,2025-02-28
44000-P162149,3,USD,8882301,2022-03-31,2025-08-31
44000-P162149,5,USD,-127694,2022-11-30,2025-05-31
XI-BRIDGE-6385676864-10553,3,USD,649877,2023-09-05,2025-03-31
XI-BRIDGE-6385676864-10553,2,USD,8000000,2021-11-19,2021-11-19
XI-BRIDGE-6385676864-9496,3,USD,2795133,2020-09-23,2025-02-10
XI-BRIDGE-6385676864-9496,2,USD,1473762,2018-01-17,2018-01-17
DE-1-201720846,2,EUR,6000000.00,2019-02-01,2019-02-01
DE-1-201720846,4,EUR,6000000.00,2024-01-11,2024-01-11
46002-P-CM-AAD-001,2,XDR,5753479.59,1999-03-05,1999-03-05
46002-P-CM-AAD-001,3,XDR,5108430.46,2009-12-31,2012-12-31
46002-P-CM-AAD-001,5,XDR,361344.95,2009-12-31,2025-09-30
46002-P-CM-AAD-001,6,XDR,3009201.94,2009-03-31,2025-09-30
46002-P-BI-AAD-001,2,XDR,4189924.48,1992-05-13,1992-05-13
46002-P-BI-AAD-001,3,XDR,3357162.62,2009-12-31,2009-12-31
46002-P-BI-AAD-001,5,XDR,271284.93,2009-12-31,2025-08-15
46002-P-BI-AAD-001,6,XDR,2867765.93,2009-03-31,2025-08-31
46002-P-TZ-AAD-001,2,XDR,6656930.27,1998-05-08,1998-05-08
46002-P-TZ-AAD-001,3,XDR,6742418.42,2009-12-31,2012-12-31
46002-P-TZ-AAD-001,5,XDR,550316.09,2009-12-31,2025-04-15
46002-P-TZ-AAD-001,6,XDR,4949772.54,2009-03-31,2025-04-15
46002-P-MW-AAD-001,2,XDR,4104648.25,1993-03-05,1993-03-05
46002-P-MW-AAD-001,3,XDR,3846817.76,2009-12-31,2009-12-31
46002-P-MW-AAD-001,5,XDR,127042.68,2009-12-31,2009-12-31
46002-P-MW-AAD-001,6,XDR,3846817.76,2009-03-31,2009-03-31
46002-P-GH-AAD-001,2,XDR,8603348.53,2003-04-16,2003-04-16
46002-P-GH-AAD-001,3,XDR,7514766.38,2009-12-31,2012-12-31
46002-P-GH-AAD-001,5,XDR,965142.24,2009-12-31,2025-05-15
46002-P-GH-AAD-001,6,XDR,1975266.94,2009-03-31,2025-05-15
46002-P-MZ-AAD-001,2,XDR,8264933.70,1994-02-04,1994-02-04
46002-P-MZ-AAD-001,3,XDR,7920403.16,2009-12-31,2009-12-31
46002-P-MZ-AAD-001,5,XDR,276283.06,2009-12-31,2009-12-31
46002-P-MZ-AAD-001,6,XDR,7920403.16,2009-03-31,2009-03-31
46002-P-BJ-AAD-004,2,XDR,7376129.78,2017-04-10,2017-04-10
46002-P-BJ-AAD-004,3,XDR,5981623.27,2018-01-31,2025-05-31
46002-P-BJ-AAD-004,5,XDR,222744.27,2018-03-31,2025-08-31
46002-P-BJ-AAD-004,6,XDR,317869.77,2022-08-31,2025-08-31
46002-P-SN-AAD-001,2,XDR,5886863.06,1984-02-09,1984-02-09
46002-P-SN-AAD-001,3,XDR,5261985.90,2009-12-31,2009-12-31
46002-P-SN-AAD-001,5,XDR,589240.51,2009-12-31,2009-12-31
46002-P-SN-AAD-001,6,XDR,5261985.92,2009-03-31,2009-03-31
46002-P-BJ-AAD-002,2,XDR,11413833.60,2000-03-24,2000-03-24
46002-P-BJ-AAD-002,3,XDR,11583788.32,2009-12-31,2012-09-30
46002-P-BJ-AAD-002,5,XDR,1153003.13,2009-12-31,2025-04-15
46002-P-BJ-AAD-002,6,XDR,6805840.64,2009-03-31,2025-04-15
46002-P-BJ-AAD-003,2,XDR,36627255.72,2005-07-25,2005-07-25
46002-P-BJ-AAD-003,3,XDR,27801786.87,2009-12-31,2016-06-30
46002-P-BJ-AAD-003,5,XDR,1808861.06,2009-12-31,2025-06-15
46002-P-BJ-AAD-003,6,XDR,1662138.34,2016-03-31,2025-06-15
46002-P-NE-AAD-001,2,XDR,10229102.52,1998-11-12,1998-11-12
46002-P-NE-AAD-001,3,XDR,9850960.20,2009-12-31,2009-12-31
46002-P-NE-AAD-001,5,XDR,615026.11,2009-12-31,2025-09-30
46002-P-NE-AAD-001,6,XDR,8351983.60,2009-03-31,2025-09-30
46002-P-RW-AAD-001,2,XDR,10939730.13,2001-12-20,2001-12-20
46002-P-RW-AAD-001,3,XDR,9101496.15,2009-12-31,2010-06-30
46002-P-RW-AAD-001,5,XDR,1162034.75,2009-12-31,2025-04-15
46002-P-RW-AAD-001,6,XDR,2930250.09,2009-03-31,2025-04-15
46002-P-GA-AAD-005,2,XDR,1199000.00,2016-10-19,2016-10-19
46002-P-GA-AAD-005,3,XDR,1140866.36,2017-03-31,2018-12-31
46002-P-KE-AAD-001,2,XDR,12561567.28,1991-11-28,1991-11-28
46002-P-KE-AAD-001,3,XDR,9795396.13,2009-12-31,2012-12-31
46002-P-KE-AAD-001,5,XDR,1426619.56,2009-12-31,2025-07-15
46002-P-KE-AAD-001,6,XDR,5042147.41,2009-03-31,2025-07-15
46002-P-KE-AAD-004,2,XDR,29547768.76,2005-11-30,2005-11-30
46002-P-KE-AAD-004,3,XDR,25325125.19,2009-12-31,2015-03-31
46002-P-KE-AAD-004,5,XDR,3402265.31,2009-12-31,2025-05-15
46002-P-KE-AAD-004,6,XDR,2603313.29,2016-06-30,2025-05-15
46002-P-NG-AAD-001,2,XDR,64809678.67,1987-10-23,1987-10-23
46002-P-NG-AAD-001,3,XDR,37481974.88,2009-12-31,2009-12-31
46002-P-NG-AAD-001,5,XDR,31179550.43,2009-12-31,2009-12-31
46002-P-NG-AAD-001,6,XDR,37481974.81,2009-03-31,2009-03-31
XM-DAC-46004-40684-013-LN2744,2,USD,100000000.00,2023-09-30,2023-09-30
XM-DAC-46004-40684-013-LN2744,3,USD,87526951.31,2013-12-31,2019-05-31
XM-DAC-46004-40684-013-LN2744,6,USD,22371268.09,2016-09-30,2025-08-31
XM-DAC-46004-40684-013-LN2744,5,USD,19207529.63,2014-03-31,2025-08-31
XM-DAC-46004-41220-013-LN2957,2,USD,100000000.00,2023-09-30,2023-09-30
XM-DAC-46004-41220-013-LN2957,3,USD,54316362.40,2013-12-31,2023-12-31
XM-DAC-46004-41220-013-LN2957,6,USD,12115514.84,2021-02-28,2025-08-31
XM-DAC-46004-41220-013-LN2957,5,USD,11704091.28,2014-03-31,2025-08-31
XM-DAC-46004-34341-013-LN2269,2,USD,45000000.00,2023-09-30,2023-09-30
XM-DAC-46004-34341-013-LN2269,3,USD,44011542.49,2013-12-31,2017-11-30
XM-DAC-46004-34341-013-LN2269,6,USD,17717239.55,2015-03-31,2025-08-31
XM-DAC-46004-34341-013-LN2269,5,USD,4884210.52,2014-03-31,2025-08-31
XM-DAC-46004-42022-013-LN2694,2,USD,40000000.00,2023-09-30,2023-09-30
XM-DAC-46004-42022-013-LN2694,3,USD,40190069.33,2013-12-31,2018-07-31
XM-DAC-46004-42022-013-LN2694,6,USD,12334037.96,2017-05-31,2025-08-31
XM-DAC-46004-42022-013-LN2694,5,USD,8600997.88,2014-03-31,2025-08-31
XM-DAC-46004-39321-013-LN2572,2,USD,40000000.00,2023-09-30,2023-09-30
XM-DAC-46004-39321-013-LN2572,3,USD,39724198.74,2013-12-31,2019-11-30
XM-DAC-46004-39321-013-LN2572,6,USD,10486753.27,2015-06-30,2025-08-31
XM-DAC-46004-39321-013-LN2572,5,USD,7868506.06,2014-03-31,2025-08-31
44000-P143689,2,USD,110000000,2015-04-30,2024-10-31
44000-P143689,3,USD,104186250,2015-11-30,2022-09-30
44000-P143689,5,USD,-23757068,2015-11-30,2025-05-31
44000-P143689,6,USD,-24997560,2020-05-31,2025-05-31
DE-1-200821678,11,EUR,11253448.57,2010-10-18,2015-08-06
DE-1-200821678,2,EUR,24201558.71,2010-01-01,2010-01-01
DE-1-200821678,4,EUR,12763161.90,2019-01-30,2019-01-30
CA-3-D000026001,2,CAD,11926200.78,2017-09-12,2017-09-12
XM-DAC-46004-48186-008-LN4343,2,USD,120000000.00,2023-09-30,2023-09-30
XM-DAC-46004-48186-008-LN4343,3,USD,271143.17,2023-10-31,2025-08-31
XM-DAC-46004-48186-008-LN4343,5,USD,271143.17,2024-05-31,2025-08-31
XM-DAC-46004-53045-004-GRNT0889,2,USD,10000000.00,2023-09-30,2023-09-30
XM-DAC-46004-48186-008-LN4342,2,USD,30000000.00,2023-09-30,2023-09-30
XM-DAC-46004-48186-008-LN4342,3,USD,5763451.03,2023-10-31,2025-08-31
XM-DAC-46004-48186-008-LN4342,5,USD,33401.83,2024-11-30,2025-08-31
XM-DAC-46004-56215-001-GRNT0999,2,USD,14500000.00,2023-09-30,2023-09-30
XM-DAC-46004-56215-001-LN4551,2,USD,120000000.00,2023-09-30,2023-09-30
XM-DAC-46004-56317-001-LN4575,2,USD,236000000.00,2023-09-30,2023-09-30
XM-DAC-46004-42392-013-LN2820,2,USD,10820000.00,2023-09-30,2023-09-30
XM-DAC-46004-42392-013-LN2820,3,USD,9296022.71,2013-12-31,2025-08-31
XM-DAC-46004-42392-013-LN2820,6,USD,2082923.48,2020-05-31,2025-08-31
XM-DAC-46004-42392-013-LN2820,5,USD,892888.37,2014-12-31,2025-08-31
XM-DAC-46004-54172-002-LN4371,2,USD,65426014.92,2023-09-30,2023-09-30
XM-DAC-46004-54172-002-LN4371,3,USD,2333675.36,2023-11-30,2025-08-31
XM-DAC-46004-54172-002-LN4371,5,USD,96375.36,2025-07-31,2025-08-31
DE-1-201320365,11,EUR,6300000.00,2018-12-11,2018-12-21
DE-1-201320365,2,EUR,14300000.00,2014-09-01,2014-09-01
DE-1-201320365,4,EUR,7538447.77,2024-02-12,2024-02-12
XM-DAC-46004-34152-013-LN2163,2,USD,34100000.00,2023-09-30,2023-09-30
XM-DAC-46004-34152-013-LN2163,6,USD,3908929.35,2022-08-31,2025-08-31
XM-DAC-46004-34152-013-LN2163,5,USD,1691101.08,2022-08-31,2025-08-31
XM-DAC-46004-34152-013-LN2164,2,USD,30590000.00,2023-09-30,2023-09-30
XM-DAC-46004-34152-013-LN2164,6,USD,3638911.11,2022-08-31,2025-08-31
XM-DAC-46004-34152-013-LN2164,5,USD,94758.36,2022-08-31,2025-08-31
XM-DAC-46004-49107-006-TA9573,2,USD,2000000.00,2023-09-30,2023-09-30
44000-P104265,2,USD,180938320,2008-06-30,2016-10-31
44000-P104265,3,USD,146254650,2008-09-30,2020-06-30
44000-P104265,5,USD,-3451795,2008-09-30,2025-07-31
44000-P104265,6,USD,-74839899,2013-12-31,2025-07-31
DE-1-200821678,11,EUR,11253448.57,2010-10-18,2015-08-06
DE-1-200821678,2,EUR,24201558.71,2010-01-01,2010-01-01
DE-1-200821678,4,EUR,12763161.90,2019-01-30,2019-01-30
CA-3-D003366001,2,CAD,1222180.01,2016-06-10,2016-06-10
CA-3-D003366001,3,CAD,1222180.00,2016-06-21,2017-03-30
CA-3-M013611001,2,CAD,10000000.01,2012-03-30,2012-03-30
CA-3-M013611001,3,CAD,10000000.00,2012-03-31,2012-03-31
DE-1-201320365,11,EUR,6300000.00,2018-12-11,2018-12-21
DE-1-201320365,2,EUR,14300000.00,2014-09-01,2014-09-01
DE-1-201320365,4,EUR,7538447.77,2024-02-12,2024-02-12
XI-IATI-EC_INTPA-2023-ACT-62074,2,EUR,8700000,2023-11-21,2023-11-21
DE-1-200466029,2,EUR,10225837.62,2005-12-02,2005-12-02
DE-1-200466029,3,EUR,10225837.62,2015-01-12,2015-01-12
DE-1-200765685,2,EUR,21415750.85,2007-12-21,2007-12-21
DE-1-200765685,3,EUR,21415750.85,2019-11-29,2019-11-29
DE-1-200865782,2,EUR,14492229.34,2008-12-16,2008-12-16
DE-1-200865782,3,EUR,14492229.34,2012-11-27,2012-11-27
DE-1-200166264,2,EUR,12169378.22,2005-09-09,2005-09-09
DE-1-200166264,3,EUR,12169378.22,2015-01-07,2015-01-07
DE-1-200566133,2,EUR,6000000.00,2007-06-21,2007-06-21
DE-1-200566133,3,EUR,6000000.00,2016-02-19,2016-02-19
DE-1-200665869,2,EUR,30421066.11,2008-04-06,2008-04-06
DE-1-200665869,3,EUR,30421066.11,2016-06-23,2016-06-23
DE-1-200766022,2,EUR,4000000.00,2008-12-19,2008-12-19
DE-1-200766022,3,EUR,4000000.00,2015-01-22,2015-01-22
DE-1-200365304,2,EUR,19984875.07,2006-04-13,2006-04-13
DE-1-200365304,3,EUR,19984875.07,2014-03-28,2014-03-28
DE-1-200766253,2,EUR,14600000.00,2009-01-30,2009-01-30
DE-1-200766253,3,EUR,14600000.00,2018-12-28,2018-12-28
DE-1-200140798,2,EUR,43805576.05,2004-11-18,2004-11-18
DE-1-200140798,3,EUR,43805576.05,2012-07-23,2012-07-23
DE-1-200066183,2,EUR,12625024.16,2002-04-24,2002-04-24
DE-1-200066183,3,EUR,12625024.16,2025-08-12,2025-08-12
DE-1-201165604,2,EUR,13475725.00,2013-09-23,2013-09-23
DE-1-201165604,3,EUR,13475725.00,2017-12-29,2017-12-29
DE-1-201266097,2,EUR,9949779.41,2013-09-23,2013-09-23
DE-1-201266097,3,EUR,9949779.41,2017-12-29,2017-12-29
DE-1-200967083,2,EUR,17457188.67,2009-12-15,2009-12-15
DE-1-200967083,3,EUR,17457188.67,2020-11-09,2020-11-09
DE-1-200666115,2,EUR,70000000.00,2009-03-16,2009-03-16
DE-1-200666115,3,EUR,70000000.00,2011-12-30,2011-12-30
DE-1-199966698,2,EUR,40868381.21,2001-02-28,2001-02-28
DE-1-199966698,3,EUR,40868381.21,2022-02-18,2022-02-18
DE-1-200966663,2,EUR,120000000.00,2010-09-07,2010-09-07
DE-1-200966663,3,EUR,120000000.00,2015-12-22,2015-12-22
CA-3-D000026001,2,CAD,11926200.78,2017-09-12,2017-09-12
XI-IATI-EC_INTPA-2024-ACT-61710,2,EUR,30000000,2024-02-26,2024-11-04
XI-IATI-EC_INTPA-2023-ACT-62074,2,EUR,8700000,2023-11-21,2023-11-21
CA-3-D000797001,2,CAD,10675520.44,2015-09-04,2015-09-04
CA-3-D000797001,3,CAD,10669351.00,2015-10-16,2020-03-16
KR-GOV-010-KR-GOV-051-2024010100127,1,KRW,15600000000,2024-01-01,2024-01-01
KR-GOV-010-KR-GOV-051-2024010100127,3,KRW,1583425,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2025030701761,1,KRW,33076018,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030701761,2,KRW,33076018,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030701761,3,KRW,33076018,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2025030101884,1,KRW,424353556,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030101884,2,KRW,424353556,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030101884,3,KRW,424353556,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2025030101849,1,KRW,540086344,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030101849,2,KRW,540086344,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030101849,3,KRW,540086344,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2025030701780,1,KRW,33076018,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030701780,2,KRW,33076018,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030701780,3,KRW,33076018,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2025030101933,1,KRW,331767325,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030101933,2,KRW,331767325,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030101933,3,KRW,331767325,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2025030701685,1,KRW,27563348,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030701685,2,KRW,27563348,2025-01-01,2025-01-01
KR-GOV-010-KR-GOV-051-2025030701685,3,KRW,27563348,2025-06-30,2025-06-30
44000-P162727,2,USD,600000000,2018-05-31,2018-05-31
44000-P162727,3,USD,464516659,2018-06-30,2025-06-30
44000-P162727,5,USD,-81618364,2018-06-30,2025-05-31
44000-P164354,2,USD,57000000,2019-09-30,2019-09-30
44000-P164354,3,USD,51051345,2021-08-31,2025-08-31
44000-P164354,5,USD,-171041,2022-06-30,2025-06-30
GB-GOV-7-BPFBlueForests,3,GBP,11166392,2016-12-01,2025-08-31
DE-1-200166728,2,EUR,5100385.80,2009-06-22,2009-06-22
DE-1-200166728,3,EUR,5100385.80,2019-06-18,2019-06-18
DE-1-200866707,2,EUR,10000000.00,2012-01-04,2012-01-04
DE-1-200866707,3,EUR,10000000.00,2020-01-03,2020-01-03
DE-1-200766345,2,EUR,3487731.93,2010-09-28,2010-09-28
DE-1-200766345,3,EUR,3487731.93,2024-03-14,2024-03-14
DE-1-200066456,2,EUR,5312129.09,2003-12-29,2003-12-29
DE-1-200066456,3,EUR,5312129.09,2010-04-21,2010-04-21
DE-1-200565317,2,EUR,6535651.95,2009-01-13,2009-01-13
DE-1-200565317,3,EUR,6535651.95,2019-02-08,2019-02-08
DE-1-199966268,2,EUR,10225837.62,2000-12-21,2000-12-21
DE-1-199966268,3,EUR,10225837.62,2013-01-22,2013-01-22
DE-1-199965542,2,EUR,6135502.57,2001-05-23,2001-05-23
DE-1-199965542,3,EUR,6135502.57,2015-06-08,2015-06-08
DE-1-200765594,2,EUR,5000000.00,2008-08-05,2008-08-05
DE-1-200765594,3,EUR,5000000.00,2017-03-30,2017-03-30
DE-1-200766386,2,EUR,18490328.69,2009-09-28,2009-09-28
DE-1-200766386,3,EUR,18490328.69,2018-12-20,2018-12-20
DE-1-198966426,2,EUR,20451675.25,1993-05-25,1993-05-25
DE-1-198966426,3,EUR,20451675.25,2013-12-05,2013-12-05
DE-1-199865676,2,EUR,6868842.46,2002-08-23,2002-08-23
DE-1-199865676,3,EUR,6868842.46,2017-06-23,2017-06-23
DE-1-200065912,2,EUR,9714372.29,2004-12-31,2004-12-31
DE-1-200065912,3,EUR,9714372.29,2016-11-22,2016-11-22
DE-1-201297563,2,EUR,2779528.36,2013-06-01,2013-06-01
DE-1-201297563,4,EUR,2800000.00,2018-02-22,2018-02-22
XM-DAC-46004-56312-001-LN4279,2,USD,475000000.00,2023-09-30,2023-09-30
XM-DAC-46004-56312-001-LN4279,3,USD,184242675.78,2022-12-31,2025-08-31
XM-DAC-46004-56312-001-LN4279,5,USD,1417899.53,2023-11-30,2025-08-31
XI-IATI-IADB-BR-L1434,3,USD,235000000,2018-09-30,2023-10-31
XI-IATI-IADB-BR-L1434,2,USD,235000000,2017-09-21,2017-09-21
XI-IATI-IADB-AR-L1158,3,USD,359999999,2014-07-31,2022-05-31
XI-IATI-IADB-AR-L1158,2,USD,300000000,2013-09-12,2013-09-12
KR-GOV-010-KR-GOV-051-2022010100040,1,KRW,11610000000,2023-01-01,2023-01-01
KR-GOV-010-KR-GOV-051-2022010100040,3,KRW,6783030,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2024010100125,1,KRW,14079000000,2024-01-01,2024-01-01
KR-GOV-010-KR-GOV-051-2024010100125,3,KRW,9896550,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2021010100165,1,KRW,3673600000,2021-01-01,2021-01-01
KR-GOV-010-KR-GOV-051-2021010100165,2,KRW,648600000,2021-01-01,2021-01-01
KR-GOV-010-KR-GOV-051-2021010100165,3,KRW,145541478,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2021010100166,1,KRW,9317000000,2021-01-01,2021-01-01
KR-GOV-010-KR-GOV-051-2021010100166,3,KRW,2107244616,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2025070100253,1,KRW,300000000,2025-03-31,2025-03-31
KR-GOV-010-KR-GOV-051-2025070100253,2,KRW,300000000,2025-03-31,2025-03-31
KR-GOV-010-KR-GOV-051-2025070100253,3,KRW,150000000,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2023070102163,1,KRW,2200000000,2024-08-27,2024-08-27
KR-GOV-010-KR-GOV-051-2025070101137,1,KRW,1499834000,2025-05-08,2025-05-08
KR-GOV-010-KR-GOV-051-2025070101137,2,KRW,1499834000,2025-05-08,2025-05-08
KR-GOV-010-KR-GOV-051-2025070101137,3,KRW,347891110,2025-06-30,2025-06-30
KR-GOV-010-KR-GOV-051-2024070103762,1,KRW,2200000000,2024-08-27,2024-08-27
XI-IATI-EC_INTPA-2017-ACT-D-39161-00,2,EUR,42370000,2017-12-06,2024-07-22
XM-DAC-46004-56207-001-LN4317,2,USD,22100000.00,2023-09-30,2023-09-30
XM-DAC-46004-56207-001-LN4317,5,USD,811152.53,2025-06-30,2025-08-31
XM-DAC-46004-51034-002-LN3903,2,USD,60000000.00,2023-09-30,2023-09-30
XM-DAC-46004-51034-002-LN3903,3,USD,32759731.07,2020-12-31,2025-08-31
XM-DAC-46004-51034-002-LN3903,6,USD,816269.68,2025-08-31,2025-08-31
XM-DAC-46004-51034-002-LN3903,5,USD,5346809.86,2021-08-31,2025-08-31
XM-DAC-46004-53199-001-LN4143,2,USD,180000000.00,2023-09-30,2023-09-30
XM-DAC-46004-53199-001-LN4143,3,USD,18063310.09,2021-12-31,2025-08-31
XM-DAC-46004-53199-001-LN4143,5,USD,66302.26,2023-10-31,2025-08-31
XM-DAC-46004-53082-001-GRNT0780,2,USD,6500000.00,2023-09-30,2023-09-30
XM-DAC-46004-53082-001-GRNT0780,3,USD,1165603.28,2020-12-31,2025-08-31
XM-DAC-46004-53351-001-GRNT6028,2,USD,5000000.00,2023-09-30,2023-09-30
