activity_id,default_finance_type_code
XM-DAC-41114-PROJECT-01001235,110
XM-DAC-41114-PROJECT-01001244,110
XM-DAC-41114-PROJECT-01001252,110
XM-DAC-41114-PROJECT-01001254,110
XM-DAC-41114-PROJECT-01001256,110
XM-DAC-41114-PROJECT-01001264,110
XM-DAC-41114-PROJECT-01001272,110
XM-DAC-41114-PROJECT-01001307,110
XM-DAC-41114-PROJECT-01001322,110
XM-DAC-41114-PROJECT-01001340,110
XM-DAC-41114-PROJECT-01001352,110
XM-DAC-41114-PROJECT-01001366,110
XM-DAC-41114-PROJECT-01001384,110
XM-DAC-41114-PROJECT-01001394,110
XM-DAC-41114-PROJECT-01001405,110
XM-DAC-41114-PROJECT-01001417,110
XM-DAC-41114-PROJECT-01001424,110
XM-DAC-41114-PROJECT-01001427,110
XM-DAC-41114-PROJECT-01001431,110
XM-DAC-41114-PROJECT-01001447,110
XM-DAC-41114-PROJECT-01001448,110
XM-DAC-41114-PROJECT-01001449,110
XM-DAC-41114-PROJECT-01001459,110
XM-DAC-41114-PROJECT-01001465,110
XM-DAC-41114-PROJECT-01001467,110
XM-DAC-41114-PROJECT-01001487,110
XM-DAC-41114-PROJECT-01001514,110
XM-DAC-41114-PROJECT-01001529,110
XM-DAC-41114-PROJECT-01001547,110
XM-DAC-41114-PROJECT-01001571,110
XM-DAC-41114-PROJECT-01001590,110
XM-DAC-41114-PROJECT-01001592,110
XM-DAC-41114-PROJECT-01001601,110
XM-DAC-41114-PROJECT-01001602,110
XM-DAC-41114-PROJECT-01001603,110
XM-DAC-41114-PROJECT-01001613,110
XM-DAC-41114-PROJECT-01001614,110
XM-DAC-41114-PROJECT-01001625,110
XM-DAC-41114-PROJECT-01001631,110
XM-DAC-41114-PROJECT-01001641,110
XM-DAC-41114-PROJECT-01001674,110
XM-DAC-41114-PROJECT-01001677,110
XM-DAC-41114-PROJECT-01001707,110
XM-DAC-41114-PROJECT-01001708,110
XM-DAC-41114-PROJECT-01001729,110
XM-DAC-41114-PROJECT-01001757,110
XM-DAC-41114-PROJECT-01001763,110
XM-DAC-41114-PROJECT-01001841,110
XM-DAC-41114-PROJECT-01001855,110
XM-DAC-41114-PROJECT-01001867,110
XM-DAC-41114-PROJECT-01001886,110
XM-DAC-41114-PROJECT-01001910,110
XM-DAC-41114-PROJECT-01001913,110
XM-DAC-41114-PROJECT-01001920,110
XM-DAC-41114-PROJECT-01001922,110
XM-DAC-41114-PROJECT-01001925,110
XM-DAC-41114-PROJECT-01001933,110
XM-DAC-41114-PROJECT-01001940,110
XM-DAC-41114-PROJECT-01001959,110
XM-DAC-41114-PROJECT-01001994,110
XM-DAC-41114-PROJECT-01001996,110
XM-DAC-41114-PROJECT-01002013,110
XM-DAC-41114-PROJECT-01002041,110
XM-DAC-41114-PROJECT-01002051,110
XM-DAC-41114-PROJECT-01002088,110
XM-DAC-41114-PROJECT-01002093,110
XM-DAC-41114-PROJECT-01002119,110
XM-DAC-41114-PROJECT-01002122,110
XM-DAC-41114-PROJECT-01002144,110
XM-DAC-41114-PROJECT-01002154,110
XM-DAC-41114-PROJECT-01002167,110
XM-DAC-41114-PROJECT-01002175,110
XM-DAC-41114-PROJECT-01002196,110
XM-DAC-41114-PROJECT-01002207,110
XM-DAC-41114-PROJECT-01002223,110
XM-DAC-41114-PROJECT-01002264,110
XM-DAC-41114-PROJECT-01002287,110
XM-DAC-41114-PROJECT-01002303,110
XM-DAC-41114-PROJECT-01002322,110
XM-DAC-41114-PROJECT-01002326,110
XM-DAC-41114-PROJECT-01002327,110
XM-DAC-41114-PROJECT-01002329,110
XM-DAC-41114-PROJECT-01002359,110
XM-DAC-41114-PROJECT-01002380,110
XM-DAC-41114-PROJECT-01002383,110
XM-DAC-41114-PROJECT-01002412,110
XM-DAC-41114-PROJECT-01002446,110
XM-DAC-41114-PROJECT-01002449,110
XM-DAC-41114-PROJECT-01002450,110
XM-DAC-41114-PROJECT-01002464,110
XM-DAC-41114-PROJECT-01002470,110
XM-DAC-41114-PROJECT-01002480,110
XM-DAC-41114-PROJECT-01002493,110
XM-DAC-41114-PROJECT-01002494,110
XM-DAC-41114-PROJECT-01002518,110
XM-DAC-41114-PROJECT-01002568,110
XM-DAC-41114-PROJECT-01002581,110
XM-DAC-41114-PROJECT-01002603,110
XM-DAC-41114-PROJECT-01002649,110
XM-DAC-41114-PROJECT-01002659,110
XM-DAC-41114-PROJECT-01002669,110
XM-DAC-41114-PROJECT-01002693,110
XM-DAC-41114-PROJECT-01002708,110
XM-DAC-41114-PROJECT-01002715,110
XM-DAC-41114-PROJECT-01002733,110
XM-DAC-41114-PROJECT-01002738,110
XM-DAC-41114-PROJECT-01002739,110
XM-DAC-41114-PROJECT-01002759,110
XM-DAC-41114-PROJECT-01002785,110
XM-DAC-41114-PROJECT-01002804,110
XM-DAC-41114-PROJECT-01002808,110
XM-DAC-41114-PROJECT-01002825,110
XM-DAC-41114-PROJECT-01002838,110
XM-DAC-41114-PROJECT-01002849,110
XM-DAC-41114-PROJECT-01002867,110
XM-DAC-41114-PROJECT-01002883,110
XM-DAC-41114-PROJECT-01002885,110
XM-DAC-41114-PROJECT-01002894,110
XM-DAC-41114-PROJECT-01002910,110
XM-DAC-41114-PROJECT-01002926,110
XM-DAC-41114-PROJECT-01002972,110
XM-DAC-41114-PROJECT-01002974,110
XM-DAC-41114-PROJECT-01003028,110
XM-DAC-41114-PROJECT-01003048,110
XM-DAC-41114-PROJECT-01003061,110
XM-DAC-41114-PROJECT-01003086,110
XM-DAC-41114-PROJECT-01003099,110
XM-DAC-41114-PROJECT-01003105,110
XM-DAC-41114-PROJECT-01003134,110
XM-DAC-41114-PROJECT-01003136,110
XM-DAC-41114-PROJECT-01003179,110
XM-DAC-41114-PROJECT-01003182,110
XM-DAC-41114-PROJECT-01003211,110
XM-DAC-41114-PROJECT-01003233,110
XM-DAC-41114-PROJECT-01003410,110
XM-DAC-41114-PROJECT-01003422,110
XM-DAC-41114-PROJECT-01003433,110
XM-DAC-41114-PROJECT-01003434,110
XM-DAC-41114-PROJECT-01003435,110
XM-DAC-41114-PROJECT-01003436,110
XM-DAC-41114-PROJECT-01003437,110
XM-DAC-41114-PROJECT-01003444,110
XM-DAC-41114-PROJECT-01003452,110
XM-DAC-41114-PROJECT-01003455,110
XM-DAC-41114-PROJECT-01003464,110
XM-DAC-41114-PROJECT-01003496,110
XM-DAC-41114-PROJECT-01003524,110
XM-DAC-41114-PROJECT-01003544,110
XM-DAC-41114-PROJECT-01003555,110
XM-DAC-41114-PROJECT-01003558,110
XM-DAC-41114-PROJECT-01003568,110
XM-DAC-41114-PROJECT-01003572,110
XM-DAC-41114-PROJECT-01003576,110
XM-DAC-41114-PROJECT-01003594,110
XM-DAC-41114-PROJECT-01003595,110
XM-DAC-41114-PROJECT-01003621,110
XM-DAC-41114-PROJECT-01003632,110
XM-DAC-41114-PROJECT-01003636,110
XM-DAC-41114-PROJECT-01003637,110
XM-DAC-41114-PROJECT-01003639,110
XM-DAC-41114-PROJECT-01003647,110
XM-DAC-41114-PROJECT-01003648,110
XM-DAC-41114-PROJECT-01003651,110
XM-DAC-41114-PROJECT-01003666,110
XM-DAC-41114-PROJECT-01003681,110
XM-DAC-41114-PROJECT-01003682,110
XM-DAC-41114-PROJECT-01003700,110
XM-DAC-41114-PROJECT-01003702,110
XM-DAC-41114-PROJECT-01003713,110
XM-DAC-41114-PROJECT-01003718,110
XM-DAC-41114-PROJECT-01003720,110
XM-DAC-41114-PROJECT-01003730,110
XM-DAC-41114-PROJECT-01003751,110
XM-DAC-41114-PROJECT-01003756,110
XM-DAC-41114-PROJECT-01003770,110
XM-DAC-41114-PROJECT-01003789,110
XM-DAC-41114-PROJECT-01003797,110
XM-DAC-41114-PROJECT-01003801,110
XM-DAC-41114-PROJECT-01003810,110
XM-DAC-41114-PROJECT-01003816,110
XM-DAC-41114-PROJECT-01003826,110
XM-DAC-41114-PROJECT-01003830,110
XM-DAC-41114-PROJECT-01003859,110
XM-DAC-41114-PROJECT-01003864,110
XM-DAC-41114-PROJECT-01003867,110
XM-DAC-41114-PROJECT-01003890,110
XM-DAC-41114-PROJECT-01003904,110
XM-DAC-41114-PROJECT-01003933,110
XM-DAC-41114-PROJECT-01003940,110
XM-DAC-41114-PROJECT-01003972,110
XM-DAC-41114-PROJECT-01003993,110
XM-DAC-41114-PROJECT-01003996,110
XM-DAC-41114-PROJECT-01004040,110
XM-DAC-41114-PROJECT-01004064,110
XM-DAC-41114-PROJECT-01004076,110
XM-DAC-41114-PROJECT-01004091,110
XM-DAC-41114-PROJECT-01004116,110
XM-DAC-41114-PROJECT-01004117,110
XM-DAC-41114-PROJECT-01004121,110
XM-DAC-41114-PROJECT-01004126,110
XM-DAC-41114-PROJECT-01004128,110
XM-DAC-41114-PROJECT-01004146,110
XM-DAC-41114-PROJECT-01004147,110
XM-DAC-41114-PROJECT-01004148,110
XM-DAC-41114-PROJECT-01004150,110
XM-DAC-41114-PROJECT-01004174,110
XM-DAC-41114-PROJECT-01004196,110
XM-DAC-41114-PROJECT-01004197,110
XM-DAC-41114-PROJECT-01004210,110
XM-DAC-41114-PROJECT-01004211,110
XM-DAC-41114-PROJECT-01004220,110
XM-DAC-41114-PROJECT-01004221,110
XM-DAC-41114-PROJECT-01004235,110
XM-DAC-41114-PROJECT-01004240,110
XM-DAC-41114-PROJECT-01004245,110
XM-DAC-41114-PROJECT-01004246,110
XM-DAC-41114-PROJECT-01004250,110
XM-DAC-41114-PROJECT-01004254,110
XM-DAC-41114-PROJECT-01004284,110
XM-DAC-41114-PROJECT-01004294,110
XM-DAC-41114-PROJECT-01004304,110
XM-DAC-41114-PROJECT-01004329,110
XM-DAC-41114-PROJECT-01004337,110
XM-DAC-41114-PROJECT-01004348,110
XM-DAC-41114-PROJECT-01004349,110
XM-DAC-41114-PROJECT-01004353,110
XM-DAC-41114-PROJECT-01004363,110
XM-DAC-41114-PROJECT-01004406,110
XM-DAC-41114-PROJECT-01004407,110
XM-DAC-41114-PROJECT-01004408,110
XM-DAC-41114-PROJECT-01004413,110
XM-DAC-41114-PROJECT-01004421,110
XM-DAC-41114-PROJECT-01004424,110
XM-DAC-41114-PROJECT-01004441,110
XM-DAC-41114-PROJECT-01004443,110
XM-DAC-41114-PROJECT-01004457,110
XM-DAC-41114-PROJECT-01004458,110
XM-DAC-41114-PROJECT-01004459,110
XM-DAC-41114-PROJECT-01004472,110
XM-DAC-41114-PROJECT-01004484,110
XM-DAC-41114-PROJECT-01004486,110
XM-DAC-41114-PROJECT-01004521,110
XM-DAC-41114-PROJECT-01004533,110
XM-DAC-41114-PROJECT-01004538,110
XM-DAC-41114-PROJECT-01004544,110
XM-DAC-41114-PROJECT-01004562,110
XM-DAC-41114-PROJECT-01004577,110
XM-DAC-41114-PROJECT-01004603,110
XM-DAC-41114-PROJECT-01004607,110
XM-DAC-41114-PROJECT-01004610,110
XM-DAC-41114-PROJECT-01004617,110
XM-DAC-41114-PROJECT-01004627,110
XM-DAC-41114-PROJECT-01004637,110
XM-DAC-41114-PROJECT-01004678,110
XM-DAC-41114-PROJECT-01004680,110
XM-DAC-41114-PROJECT-01004685,110
XM-DAC-41114-PROJECT-01004689,110
XM-DAC-41114-PROJECT-01004693,110
XM-DAC-41114-PROJECT-01004710,110
XM-DAC-41114-PROJECT-01004715,110
XM-DAC-41114-PROJECT-01004749,110
XM-DAC-41114-PROJECT-01004796,110
XM-DAC-41114-PROJECT-01004841,110
XM-DAC-41114-PROJECT-01004854,110
XM-DAC-41114-PROJECT-01004911,110
XM-DAC-41122-Afghanistan-0060/A0/07/882/007,110
XM-DAC-41122-Afghanistan-0060/A0/07/882/008,110
XM-DAC-41122-Afghanistan-0060/A0/07/882/009,110
XM-DAC-41122-Afghanistan-0060/A0/07/882/010,110
XM-DAC-41122-Afghanistan-0060/A0/07/882/012,110
XM-DAC-41122-Afghanistan-0060/A0/07/884/009,110
XM-DAC-41122-Albania-0090/A0/06/602/001,110
XM-DAC-41122-Angola-6810/A0/06/882/002,110
XM-DAC-41122-Angola-6810/A0/06/882/003,110
XM-DAC-41122-Angola-6810/A0/07/881/001,110
XM-DAC-41122-Angola-6810/A0/07/881/003,110
XM-DAC-41122-Angola-6810/A0/07/881/004,110
XM-DAC-41122-Angola-6810/A0/07/882/002,110
XM-DAC-41122-Angola-6810/A0/07/882/003,110
XM-DAC-41122-Angola-6810/A0/08/882/001,110
XM-DAC-41122-Angola-6810/A0/08/884/001,110
XM-DAC-41122-Angola-6810/A0/08/884/002,110
XM-DAC-41122-Angola-6810/A0/08/884/003,110
XM-DAC-41122-Argentina-0240/A0/06/881/002,110
XM-DAC-41122-Armenia-0260/A0/06/883/004,110
XM-DAC-41122-Azerbaijan-0310/A0/05/881/006,110
XM-DAC-41122-Azerbaijan-0310/A0/06/881/002,110
XM-DAC-41122-Azerbaijan-0310/A0/06/883/001,110
XM-DAC-41122-Azerbaijan-0310/A0/06/883/004,110
XM-DAC-41122-Bangladesh-5070/A0/05/101/003,110
XM-DAC-41122-Bangladesh-5070/A0/05/102/001,110
XM-DAC-41122-Bangladesh-5070/A0/05/104/002,110
XM-DAC-41122-Bangladesh-5070/A0/05/104/003,110
XM-DAC-41122-Bangladesh-5070/A0/05/104/005,110
XM-DAC-41122-Bangladesh-5070/A0/05/105/002,110
XM-DAC-41122-Bangladesh-5070/A0/06/300/302,110
XM-DAC-41122-Bangladesh-5070/A0/06/300/303,110
XM-DAC-41122-Bangladesh-5070/A0/06/500/501,110
XM-DAC-41122-Bangladesh-5070/A0/06/500/502,110
XM-DAC-41122-Bangladesh-5070/A0/06/500/503,110
XM-DAC-41122-Barbados-0420/A0/05/882/001,110
XM-DAC-41122-Barbados-0420/A0/06/881/001,110
XM-DAC-41122-Barbados-0420/A0/06/884/001,110
XM-DAC-41122-Barbados-0420/A0/06/884/002,110
XM-DAC-41122-Belarus-0630/A0/06/883/001,110
XM-DAC-41122-Belize-6110/A0/05/883/004,110
XM-DAC-41122-Belize-6110/A0/06/882/004,110
XM-DAC-41122-Belize-6110/A0/06/883/002,110
XM-DAC-41122-Belize-6110/A0/06/883/003,110
XM-DAC-41122-Benin-1170/A0/06/001/001,110
XM-DAC-41122-Benin-1170/A0/06/001/002,110
XM-DAC-41122-Benin-1170/A0/06/001/004,110
XM-DAC-41122-Benin-1170/A0/06/001/005,110
XM-DAC-41122-Benin-1170/A0/06/002/001,110
XM-DAC-41122-Benin-1170/A0/06/002/002,110
XM-DAC-41122-Benin-1170/A0/06/002/003,110
XM-DAC-41122-Benin-1170/A0/06/002/004,110
XM-DAC-41122-Benin-1170/A0/07/001/004,110
XM-DAC-41122-Benin-1170/A0/07/001/005,110
XM-DAC-41122-Benin-1170/A0/07/002/003,110
XM-DAC-41122-Bhutan-0490/A0/06/101/003,110
XM-DAC-41122-Bhutan-0490/A0/06/201/002,110
XM-DAC-41122-Bhutan-0490/A0/07/101/003,110
XM-DAC-41122-Bhutan-0490/A0/07/201/002,110
XM-DAC-41122-Bolivia-0510/A0/05/401/003,110
XM-DAC-41122-Bolivia-0510/A0/05/402/005,110
XM-DAC-41122-Bolivia-0510/A0/05/404/002,110
XM-DAC-41122-Bolivia-0510/A0/06/882/001,110
XM-DAC-41122-Bolivia-0510/A0/06/884/001,110
XM-DAC-41122-Bolivia-0510/A0/06/884/002,110
XM-DAC-41122-Bolivia-0510/A0/06/884/003,110
XM-DAC-41122-Bosnia and Herzegovina-0530/A0/08/001/006,110
XM-DAC-41122-Bosnia and Herzegovina-0530/A0/08/002/002,110
XM-DAC-41122-Botswana-0520/A0/07/881/003,110
XM-DAC-41122-Brazil-0540/A0/06/001/006,110
XM-DAC-41122-Brazil-0540/A0/06/881/003,110
XM-DAC-41122-Brazil-0540/A0/07/004/001,110
XM-DAC-41122-Brazil-0540/A0/07/004/002,110
XM-DAC-41122-Brazil-0540/A0/07/004/003,110
XM-DAC-41122-Brazil-0540/A0/07/004/004,110
XM-DAC-41122-Bulgaria-0570/A0/05/001/001,110
XM-DAC-41122-Burkina Faso-4590/A0/05/881/005,110
XM-DAC-41122-Burkina Faso-4590/A0/05/883/001,110
XM-DAC-41122-Burkina Faso-4590/A0/05/883/002,110
XM-DAC-41122-Burkina Faso-4590/A0/05/883/003,110
XM-DAC-41122-Burkina Faso-4590/A0/05/883/004,110
XM-DAC-41122-Burkina Faso-4590/A0/05/883/005,110
XM-DAC-41122-Burkina Faso-4590/A0/05/883/006,110
XM-DAC-41122-Burkina Faso-4590/A0/05/883/007,110
XM-DAC-41122-Burkina Faso-4590/A0/05/884/001,110
XM-DAC-41122-Burkina Faso-4590/A0/05/884/004,110
XM-DAC-41122-Burkina Faso-4590/A0/05/885/001,110
XM-DAC-41122-Burkina Faso-4590/A0/05/885/002,110
XM-DAC-41122-Burkina Faso-4590/A0/05/885/003,110
XM-DAC-41122-Burundi-0610/A0/09/114/001,110
XM-DAC-41122-Burundi-0610/A0/09/114/002,110
XM-DAC-41122-Burundi-0610/A0/09/114/003,110
XM-DAC-41122-Burundi-0610/A0/10/114/001,110
XM-DAC-41122-Burundi-0610/A0/10/114/002,110
XM-DAC-41122-Burundi-0610/A0/10/114/003,110
XM-DAC-41122-Cabo Verde-6820/A0/06/882/001,110
XM-DAC-41122-Cabo Verde-6820/A0/07/883/001,110
XM-DAC-41122-Cambodia-0660/A0/06/882/002,110
XM-DAC-41122-Cambodia-0660/A0/06/884/001,110
XM-DAC-41122-Cambodia-0660/A0/06/884/002,110
XM-DAC-41122-Cambodia-0660/A0/06/884/003,110
XM-DAC-41122-Cambodia-0660/A0/07/882/002,110
XM-DAC-41122-Cambodia-0660/A0/07/884/001,110
XM-DAC-41122-Cambodia-0660/A0/07/884/002,110
XM-DAC-41122-Central African Republic-0750/A0/05/882/005,110
XM-DAC-41122-Central African Republic-0750/A0/05/884/001,110
XM-DAC-41122-Central African Republic-0750/A0/05/884/002,110
XM-DAC-41122-Central African Republic-0750/A0/05/884/003,110
XM-DAC-41122-Central African Republic-0750/A0/05/884/004,110
XM-DAC-41122-Central African Republic-0750/A0/05/884/005,110
XM-DAC-41122-Central African Republic-0750/A0/06/882/001,110
XM-DAC-41122-Central African Republic-0750/A0/06/884/001,110
XM-DAC-41122-Central African Republic-0750/A0/06/884/002,110
XM-DAC-41122-Central African Republic-0750/A0/06/884/003,110
XM-DAC-41122-Chad-0810/A0/05/884/001,110
XM-DAC-41122-Chad-0810/A0/05/884/002,110
XM-DAC-41122-Chad-0810/A0/05/884/003,110
XM-DAC-41122-Chad-0810/A0/05/884/004,110
XM-DAC-41122-Chad-0810/A0/05/885/004,110
XM-DAC-41122-Chad-0810/A0/05/887/003,110
XM-DAC-41122-Chad-0810/A0/06/883/001,110
XM-DAC-41122-Chad-0810/A0/06/883/002,110
XM-DAC-41122-Chad-0810/A0/06/883/003,110
XM-DAC-41122-Chad-0810/A0/06/883/004,110
XM-DAC-41122-Chad-0810/A0/06/884/004,110
XM-DAC-41122-Chile-0840/A0/07/002/001,110
XM-DAC-41122-Chile-0840/A0/07/881/005,110
XM-DAC-41122-China-0860/A0/05/501/004,110
XM-DAC-41122-China-0860/A0/05/501/005,110
XM-DAC-41122-China-0860/A0/05/502/001,110
XM-DAC-41122-China-0860/A0/05/502/002,110
XM-DAC-41122-China-0860/A0/05/503/004,110
XM-DAC-41122-China-0860/A0/05/509/004,110
XM-DAC-41122-China-0860/A0/06/601/005,110
XM-DAC-41122-China-0860/A0/06/605/001,110
XM-DAC-41122-Colombia-0930/A0/06/884/001,110
XM-DAC-41122-Colombia-0930/A0/06/884/004,110
XM-DAC-41122-Colombia-0930/A0/07/881/002,110
XM-DAC-41122-Colombia-0930/A0/07/883/001,110
XM-DAC-41122-Colombia-0930/A0/07/883/003,110
XM-DAC-41122-Colombia-0930/A0/07/890/003,110
XM-DAC-41122-Colombia-0930/A0/08/882/004,110
XM-DAC-41122-Colombia-0930/A0/08/884/001,110
XM-DAC-41122-Colombia-0930/A0/08/884/002,110
XM-DAC-41122-Colombia-0930/A0/08/884/003,110
XM-DAC-41122-Colombia-0930/A0/08/884/004,110
XM-DAC-41122-Comoros-6620/A0/05/002/005,110
XM-DAC-41122-Comoros-6620/A0/05/002/006,110
XM-DAC-41122-Comoros-6620/A0/06/001/003,110
XM-DAC-41122-Comoros-6620/A0/06/001/004,110
XM-DAC-41122-Congo-3380/A0/07/005/003,110
XM-DAC-41122-Congo-3380/A0/07/005/005,110
XM-DAC-41122-Congo-3380/A0/07/005/006,110
XM-DAC-41122-Congo-3380/A0/07/005/007,110
XM-DAC-41122-Congo-3380/A0/07/005/008,110
XM-DAC-41122-Congo-3380/A0/08/001/001,110
XM-DAC-41122-Congo-3380/A0/08/001/002,110
XM-DAC-41122-Congo-3380/A0/08/001/009,110
XM-DAC-41122-Congo-3380/A0/08/001/010,110
XM-DAC-41122-Congo-3380/A0/08/002/007,110
XM-DAC-41122-Costa Rica-1020/A0/06/001/003,110
XM-DAC-41122-Costa Rica-1020/A0/06/002/003,110
XM-DAC-41122-Costa Rica-1020/A0/07/001/001,110
XM-DAC-41122-Costa Rica-1020/A0/07/001/002,110
XM-DAC-41122-Costa Rica-1020/A0/07/002/001,110
XM-DAC-41122-Costa Rica-1020/A0/07/002/003,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/06/883/001,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/06/883/002,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/06/883/003,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/06/883/004,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/884/003,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/888/001,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/888/002,110
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/888/003,110
XM-DAC-41122-Cuba-1050/A0/05/881/002,110
XM-DAC-41122-Cuba-1050/A0/05/882/004,110
XM-DAC-41122-Cuba-1050/A0/06/881/004,110
XM-DAC-41122-Cuba-1050/A0/06/882/004,110
XM-DAC-41122-DP Republic of Korea-5150/A0/07/705/002,110
XM-DAC-41122-DP Republic of Korea-5150/A0/07/705/004,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/06/001/006,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/06/001/007,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/06/001/008,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/06/001/012,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/06/005/005,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/07/003/001,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/07/003/002,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/07/003/003,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/08/883/001,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/08/883/002,110
XM-DAC-41122-Democratic Republic of Congo-0990/A0/08/883/003,110
XM-DAC-41122-Djibouti-6690/A0/06/881/003,110
XM-DAC-41122-Djibouti-6690/A0/06/881/006,110
XM-DAC-41122-Djibouti-6690/A0/06/881/007,110
XM-DAC-41122-Djibouti-6690/A0/06/882/001,110
XM-DAC-41122-Djibouti-6690/A0/06/882/002,110
XM-DAC-41122-Djibouti-6690/A0/07/004/001,110
XM-DAC-41122-Djibouti-6690/A0/07/004/002,110
XM-DAC-41122-Djibouti-6690/A0/07/004/003,110
XM-DAC-41122-Dominican Republic-1260/A0/05/803/002,110
XM-DAC-41122-Ecuador-1350/A0/07/001/004,110
XM-DAC-41122-Ecuador-1350/A0/07/003/003,110
XM-DAC-41122-Ecuador-1350/A0/08/004/001,110
XM-DAC-41122-Ecuador-1350/A0/08/004/002,110
XM-DAC-41122-Egypt-4500/A0/05/882/002,110
XM-DAC-41122-Egypt-4500/A0/05/882/003,110
XM-DAC-41122-Egypt-4500/A0/05/883/002,110
XM-DAC-41122-Egypt-4500/A0/06/882/002,110
XM-DAC-41122-El Salvador-1380/A0/05/603/004,110
XM-DAC-41122-El Salvador-1380/A0/06/881/003,110
XM-DAC-41122-El Salvador-1380/A0/06/882/003,110
XM-DAC-41122-Eritrea-1420/A0/06/001/003,110
XM-DAC-41122-Eritrea-1420/A0/06/001/004,110
XM-DAC-41122-Eritrea-1420/A0/06/001/005,110
XM-DAC-41122-Eritrea-1420/A0/07/701/003,110
XM-DAC-41122-Eswatini-4030/A0/05/001/002,110
XM-DAC-41122-Eswatini-4030/A0/06/001/002,110
XM-DAC-41122-Eswatini-4030/A0/06/002/001,110
XM-DAC-41122-Ethiopia-1410/A0/06/003/001,110
XM-DAC-41122-Ethiopia-1410/A0/06/003/002,110
XM-DAC-41122-Ethiopia-1410/A0/06/003/003,110
XM-DAC-41122-Ethiopia-1410/A0/06/003/004,110
XM-DAC-41122-Ethiopia-1410/A0/06/003/005,110
XM-DAC-41122-Ethiopia-1410/A0/07/003/001,110
XM-DAC-41122-Ethiopia-1410/A0/07/003/002,110
XM-DAC-41122-Ethiopia-1410/A0/07/003/003,110
XM-DAC-41122-Ethiopia-1410/A0/07/003/004,110
XM-DAC-41122-Ethiopia-1410/A0/08/003/001,110
XM-DAC-41122-Ethiopia-1410/A0/08/005/001,110
XM-DAC-41122-Ethiopia-1410/A0/08/005/002,110
XM-DAC-41122-Ethiopia-1410/A0/08/005/003,110
XM-DAC-41122-Ethiopia-1410/A0/08/005/004,110
XM-DAC-41122-Ethiopia-1410/A0/08/005/005,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/06/801/002,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/06/802/001,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/06/802/002,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/06/802/003,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/06/802/004,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/06/803/003,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/07/802/002,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/07/802/003,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/07/804/001,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/07/804/002,110
XM-DAC-41122-Fiji (Pacific Islands)-1430/A0/07/804/003,110
XM-DAC-41122-Gabon-1530/A0/05/001/001,110
XM-DAC-41122-Gabon-1530/A0/05/001/003,110
XM-DAC-41122-Gabon-1530/A0/05/001/004,110
XM-DAC-41122-Gabon-1530/A0/05/002/001,110
XM-DAC-41122-Gabon-1530/A0/05/002/003,110
XM-DAC-41122-Gabon-1530/A0/05/003/001,110
XM-DAC-41122-Gabon-1530/A0/05/003/003,110
XM-DAC-41122-Gambia-1560/A0/06/003/001,110
XM-DAC-41122-Gambia-1560/A0/06/003/002,110
XM-DAC-41122-Gambia-1560/A0/07/001/007,110
XM-DAC-41122-Gambia-1560/A0/07/001/008,110
XM-DAC-41122-Gambia-1560/A0/07/001/009,110
XM-DAC-41122-Georgia-1600/A0/06/881/001,110
XM-DAC-41122-Georgia-1600/A0/06/881/003,110
XM-DAC-41122-Ghana-1620/A0/05/803/008,110
XM-DAC-41122-Ghana-1620/A0/05/803/009,110
XM-DAC-41122-Ghana-1620/A0/05/803/010,110
XM-DAC-41122-Ghana-1620/A0/05/803/011,110
XM-DAC-41122-Ghana-1620/A0/05/804/012,110
XM-DAC-41122-Ghana-1620/A0/05/804/013,110
XM-DAC-41122-Ghana-1620/A0/05/805/018,110
XM-DAC-41122-Ghana-1620/A0/05/806/019,110
XM-DAC-41122-Ghana-1620/A0/06/801/003,110
XM-DAC-41122-Ghana-1620/A0/06/804/013,110
